종,위도,경도,카운트,ID
다래,36.067,127.7985278,1,2502
다래,36.06737778,127.9548056,1,2503
다래,36.07577778,127.7989167,1,2504
다래,36.08991667,128.0235556,1,2505
다래,36.09071389,127.9329222,1,2506
다래,36.09186111,128.03325,1,2507
다래,36.09872222,127.8264722,1,2508
다래,36.163075,128.9798,1,2509
다래,36.17630556,128.0556389,1,2510
다래,36.18066667,128.0856389,1,2511
다래,36.192623,128.555675,1,2512
다래,36.19825,127.8421944,1,2513
다래,36.20413889,127.83925,1,2514
다래,36.21022222,127.5986667,1,2515
다래,36.21683333,127.6088333,1,2516
다래,36.21833333,127.3413889,1,2517
다래,36.21855556,127.2440556,1,2518
다래,36.22473889,126.0713111,1,2519
다래,36.2341,126.08915,2,2520
다래,36.23980556,127.98,1,2521
다래,36.27066667,129.0558611,1,2522
다래,36.40663889,127.6924444,1,2523
다래,36.40772222,127.7082778,1,2524
다래,36.40955556,127.6996667,1,2525
다래,36.41163889,126.6133781,1,2526
다래,36.41880556,127.2358889,1,2527
다래,36.42330556,126.9084444,1,2528
다래,36.43125,126.81825,1,2529
다래,36.45319389,126.335,1,2530
다래,36.45723333,126.6594111,1,2531
다래,36.46586111,127.5304444,1,2532
다래,36.48833333,128.3605556,1,2533
다래,36.49388889,126.3593889,1,2534
다래,36.50686111,128.7699444,1,2535
다래,36.51175,129.0945556,1,2536
다래,36.53530611,126.8953469,1,2537
다래,36.55891694,127.0775281,1,2538
다래,36.61441389,127.1562419,1,2539
다래,36.63291667,129.2115,1,2540
다래,36.635,129.3419444,1,2541
다래,36.655907,128.087402,1,2542
다래,36.67225611,126.1329189,1,2543
다래,36.681,127.2355,1,2544
다래,36.69774694,126.8582611,1,2545
다래,36.70192194,127.0333111,1,2546
다래,36.704762,128.18866,1,2547
다래,36.71608306,126.6175281,1,2548
다래,36.77480806,129.2411781,1,2549
다래,36.78802194,129.3297169,1,2550
다래,36.81472194,128.8452781,1,2551
다래,36.82140833,127.6833222,1,2552
다래,36.825,128.525,1,2553
다래,36.83139167,127.6851556,1,2554
다래,36.83646389,127.5523111,1,2555
다래,36.90764194,129.1901781,1,2556
다래,36.92833306,128.6963889,1,2557
다래,36.94175,126.4482219,1,2558
다래,36.94186111,126.5667889,2,2559
다래,36.97639194,129.3242389,1,2560
다래,37.00358333,129.1290278,1,2561
다래,37.01234694,128.9337,1,2562
다래,37.01355556,128.8370556,1,2563
다래,37.03971389,128.4621861,1,2564
다래,37.052655,127.576931,1,2565
다래,37.05305,127.1860611,1,2566
다래,37.05700833,128.4502722,1,2567
다래,37.06186111,127.7940556,2,2568
다래,37.06255556,129.016,1,2569
다래,37.06425,129.0431944,1,2570
다래,37.06868056,128.4872694,1,2571
다래,37.07105556,127.7832778,1,2572
다래,37.07608333,129.1441944,1,2573
다래,37.07908056,128.5903556,1,2574
다래,37.08219444,127.7865278,2,2575
다래,37.08516667,129.1407222,1,2576
다래,37.09169444,129.11075,1,2577
다래,37.09244444,129.1198611,1,2578
다래,37.09629167,128.684525,1,2579
다래,37.09940833,128.4643944,1,2580
다래,37.09963889,129.0989167,1,2581
다래,37.10591667,129.1322778,1,2582
다래,37.10638889,129.1421389,1,2583
다래,37.11436389,128.6047111,1,2584
다래,37.114925,128.3636944,1,2585
다래,37.11580556,129.0743333,1,2586
다래,37.11741667,129.0893889,1,2587
다래,37.118625,128.3648972,1,2588
다래,37.11891667,129.083,1,2589
다래,37.11947222,129.0885278,1,2590
다래,37.15041667,128.9187778,1,2591
다래,37.15225,127.6906389,2,2592
다래,37.15336111,128.9080278,1,2593
다래,37.15608333,128.9393889,1,2594
다래,37.156231,127.454034,1,2595
다래,37.17016667,126.0990833,1,2596
다래,37.17844444,126.1028056,1,2597
다래,37.18205556,126.0927778,1,2598
다래,37.18305556,129.06,1,2599
다래,37.18481389,127.8359444,2,2600
다래,37.19740278,128.3459944,1,2601
다래,37.1983,128.3446556,1,2602
다래,37.20132778,128.7322806,1,2603
다래,37.20139722,128.4881722,1,2604
다래,37.20511944,127.2770056,1,2605
다래,37.21055,127.1902333,1,2606
다래,37.21243333,128.7716083,1,2607
다래,37.21391667,127.7939444,1,2608
다래,37.21452778,127.7937778,1,2609
다래,37.21541667,127.7936667,3,2610
다래,37.220867,128.395161,1,2611
다래,37.22305556,126.1681944,1,2612
다래,37.23180556,126.1213889,1,2613
다래,37.23871389,128.1640917,1,2614
다래,37.23953889,128.1664028,1,2615
다래,37.24070833,128.49135,1,2616
다래,37.25315278,128.8483,1,2617
다래,37.27825556,128.9707111,1,2618
다래,37.2881,128.3277417,1,2619
다래,37.30761111,127.2724444,1,2620
다래,37.31900833,128.316325,1,2621
다래,37.32065,127.719383,1,2622
다래,37.327,127.2708611,1,2623
다래,37.34663889,127.2656111,1,2624
다래,37.35013889,127.0540833,1,2625
다래,37.36138889,127.1946389,1,2626
다래,37.36166667,127.1942778,1,2627
다래,37.36519444,126.9016111,1,2628
다래,37.37019444,126.8587778,1,2629
다래,37.37183333,127.2042222,1,2630
다래,37.37517778,128.304875,1,2631
다래,37.38055556,128.5263917,1,2632
다래,37.38372222,128.2737944,1,2633
다래,37.39361111,128.5116194,1,2634
다래,37.39522222,127.3406389,1,2635
다래,37.39838889,127.34075,1,2636
다래,37.40544444,127.3374167,1,2637
다래,37.41155556,127.3411111,1,2638
다래,37.41308333,127.3439444,1,2639
다래,37.41388889,127.035,1,2640
다래,37.41796389,129.0459444,1,2641
다래,37.42002778,127.3772778,1,2642
다래,37.43272222,127.4052778,1,2643
다래,37.44444444,126.9513889,1,2644
다래,37.44527778,127.4089444,1,2645
다래,37.44915833,129.0759111,1,2646
다래,37.50387194,127.2418081,1,2647
다래,37.51305556,130.9065278,1,2648
다래,37.51563111,127.2341031,1,2649
다래,37.51733333,128.7605,1,2650
다래,37.52268306,127.2582,1,2651
다래,37.52369194,127.2606139,1,2652
다래,37.52777806,126.4486111,1,2653
다래,37.53510556,128.5414611,1,2654
다래,37.53836111,128.5203917,1,2655
다래,37.53861111,127.3969444,1,2656
다래,37.53888889,127.3969444,1,2657
다래,37.5395,128.5410583,1,2658
다래,37.54138889,127.3994444,1,2659
다래,37.54241667,128.7615556,1,2660
다래,37.55038889,128.6809444,1,2661
다래,37.56182806,127.3070219,1,2662
다래,37.56622194,127.2998111,1,2663
다래,37.57130556,128.8394722,1,2664
다래,37.571675,127.2986419,1,2665
다래,37.578,128.8578056,1,2666
다래,37.58315306,127.4951439,1,2667
다래,37.58476944,128.2635944,1,2668
다래,37.58691111,127.4852331,1,2669
다래,37.58854194,127.4916689,1,2670
다래,37.58925806,127.4911689,1,2671
다래,37.58957194,127.503275,1,2672
다래,37.59775,128.6257778,1,2673
다래,37.59811111,128.6265,1,2674
다래,37.59825,128.6257222,1,2675
다래,37.60555556,128.67025,1,2676
다래,37.60852778,128.7883889,1,2677
다래,37.61180556,128.6641111,1,2678
다래,37.61494444,128.6495,1,2679
다래,37.61608333,128.6546667,1,2680
다래,37.64522222,128.6074722,1,2681
다래,37.64555556,128.5700278,1,2682
다래,37.64583333,128.6001389,1,2683
다래,37.64827778,128.6083056,1,2684
다래,37.65138889,127.6655561,1,2685
다래,37.66296111,127.0863219,1,2686
다래,37.71383306,127.2273331,1,2687
다래,37.72016694,127.5970281,1,2688
다래,37.72716667,128.6100556,1,2689
다래,37.7404,126.9360169,1,2690
다래,37.77788889,127.5558611,1,2691
다래,37.78927778,128.3905278,1,2692
다래,37.79080278,127.5142972,2,2693
다래,37.79177778,128.1590556,1,2694
다래,37.79758333,128.4340833,1,2695
다래,37.80341694,127.6195,1,2696
다래,37.80519389,127.02425,1,2697
다래,37.80647222,127.5441667,1,2698
다래,37.81497222,128.356,1,2699
다래,37.84333333,127.6236667,1,2700
다래,37.84705556,128.1511667,1,2701
다래,37.86022222,128.2081389,1,2702
다래,37.86469389,127.8158061,1,2703
다래,37.88606694,126.86545,1,2704
다래,37.91961111,127.6322778,1,2705
다래,37.91994444,127.6306944,1,2706
다래,37.92333333,128.54425,1,2707
다래,37.92563889,127.6390833,1,2708
다래,37.92975,127.6430278,1,2709
다래,37.93005556,127.5966944,1,2710
다래,37.93021111,127.5968389,2,2711
다래,37.93061111,127.5920833,2,2712
다래,37.93313889,128.5437222,1,2713
다래,37.93455556,128.5440556,1,2714
다래,37.93788889,127.6885556,1,2715
다래,37.93916667,128.5485833,1,2716
다래,37.94161111,128.5529444,1,2717
다래,37.94491667,128.5605278,1,2718
다래,37.94526694,127.0838831,1,2719
다래,37.95572194,127.6547781,1,2720
다래,37.95602806,127.4157219,1,2721
다래,37.95705556,127.6550556,1,2722
다래,37.96288889,127.6599167,1,2723
다래,37.96350833,127.6256111,1,2724
다래,37.97361111,128.5113889,1,2725
다래,37.97594722,127.6420278,1,2726
다래,37.97869444,127.6035833,1,2727
다래,37.97958306,127.5676669,1,2728
다래,37.99842778,127.3716972,1,2729
다래,38.01619444,127.4413889,1,2730
다래,38.02183333,127.4016667,1,2731
다래,38.02588889,127.4050556,1,2732
다래,38.02591667,127.3940833,1,2733
다래,38.02752778,127.3930556,1,2734
다래,38.04984444,128.1353806,1,2735
다래,38.05197222,127.3954444,1,2736
다래,38.05261111,127.3929722,1,2737
다래,38.06272222,128.2809167,1,2738
다래,38.06535833,127.488875,1,2739
다래,38.06711111,128.2969167,1,2740
다래,38.06822222,128.2838611,1,2741
다래,38.06872222,127.4294167,1,2742
다래,38.06941667,128.29975,1,2743
다래,38.070975,127.4105917,2,2744
다래,38.07233056,128.0438639,1,2745
다래,38.15145556,127.896275,1,2746
다래,38.15152778,127.1798889,1,2747
다래,38.15891389,128.0745417,2,2748
다래,38.16292778,128.1039444,1,2749
다래,38.16616667,128.2596667,1,2750
다래,38.18713889,127.2997778,1,2751
다래,38.19372222,128.3129444,1,2752
다래,38.19591667,128.3130278,1,2753
다래,38.19725,128.3131111,1,2754
다래,38.20313889,128.30225,1,2755
다래,38.21375,128.3491944,1,2756
다래,38.29188889,128.5101667,1,2757
다래,38.4735,128.4311944,1,2758
다래,38.47355556,128.4311944,1,2759
다래,38.47388889,128.3869444,1,2760
다래,38.47552778,128.3911389,1,2761
다래,38.47652778,128.42875,1,2762
덩굴장미,37.59588889,127.0077781,1,2763
덩굴장미,37.59758306,127.1075,1,2764
덩굴장미,37.66376944,125.7021056,1,2765
덩굴장미,37.66449167,125.7037972,1,2766
덩굴장미,37.665604,126.21051,1,2767
떡갈나무,33.364275,126.3560361,1,2768
떡갈나무,34.282386,126.19884,1,2769
떡갈나무,34.29613889,126.52425,1,2770
떡갈나무,34.34936111,126.5647222,1,2771
떡갈나무,34.35488889,126.5641389,1,2772
떡갈나무,34.35805556,126.6858333,1,2773
떡갈나무,34.36311111,126.5720556,2,2774
떡갈나무,34.52208611,127.3897472,1,2775
떡갈나무,34.52336667,126.8276,1,2776
떡갈나무,34.52972222,127.2280556,1,2777
떡갈나무,34.55858333,126.8786333,1,2778
떡갈나무,34.59694444,126.8830556,1,2779
떡갈나무,34.638068,126.708209,1,2780
떡갈나무,34.64,127.3594444,1,2781
떡갈나무,34.66280278,127.6003417,1,2782
떡갈나무,34.67845,127.0218333,1,2783
떡갈나무,34.68111111,127.4025,1,2784
떡갈나무,34.68883333,126.9833,1,2785
떡갈나무,34.72111111,127.1775,1,2786
떡갈나무,34.74241944,127.7097417,1,2787
떡갈나무,34.74258611,127.7160444,1,2788
떡갈나무,34.76447222,127.3880194,1,2789
떡갈나무,34.766332,126.769859,1,2790
떡갈나무,34.77566667,125.9512778,1,2791
떡갈나무,34.77894444,127.0209444,1,2792
떡갈나무,34.7893,127.1803611,1,2793
떡갈나무,34.80272222,126.0678333,1,2794
떡갈나무,34.80379722,127.703275,1,2795
떡갈나무,34.81541111,127.6003889,1,2796
떡갈나무,34.81638056,127.1670528,1,2797
떡갈나무,34.81735833,127.5847083,1,2798
떡갈나무,34.82413611,127.7161361,1,2799
떡갈나무,34.84647,128.39273,1,2800
떡갈나무,34.84695278,126.2562333,1,2801
떡갈나무,34.86878889,128.0028028,1,2802
떡갈나무,34.86938889,126.9249444,1,2803
떡갈나무,34.89383333,126.0493889,1,2804
떡갈나무,34.90411111,126.9086667,1,2805
떡갈나무,34.91241667,127.9031278,1,2806
떡갈나무,34.92670278,127.6391167,1,2807
떡갈나무,34.92783,128.18663,1,2808
떡갈나무,34.94318889,127.6471944,1,2809
떡갈나무,34.94709167,127.3208056,1,2810
떡갈나무,34.94839444,128.0589139,1,2811
떡갈나무,34.95120556,127.3161806,1,2812
떡갈나무,34.95838333,127.4427222,1,2813
떡갈나무,34.97549,128.38831,1,2814
떡갈나무,35.00514,128.38798,1,2815
떡갈나무,35.04525,126.4653333,1,2816
떡갈나무,35.17002778,127.1485556,1,2817
떡갈나무,35.18583333,126.5522222,1,2818
떡갈나무,35.18672222,127.2580833,1,2819
떡갈나무,35.19680556,128.3777778,1,2820
떡갈나무,35.2,126.56,1,2821
떡갈나무,35.20194444,126.54,1,2822
떡갈나무,35.2025,128.41625,1,2823
떡갈나무,35.20555556,126.5533333,1,2824
떡갈나무,35.22208333,127.8134722,1,2825
떡갈나무,35.25861111,128.2863889,1,2826
떡갈나무,35.26152778,128.3002778,1,2827
떡갈나무,35.26583333,126.5961111,1,2828
떡갈나무,35.2675,126.5975,1,2829
떡갈나무,35.27111111,126.6094444,1,2830
떡갈나무,35.27138889,126.6072222,1,2831
떡갈나무,35.27353611,128.9192528,1,2832
떡갈나무,35.27468333,129.0568833,1,2833
떡갈나무,35.27861111,126.6152778,1,2834
떡갈나무,35.27861111,128.2308333,1,2835
떡갈나무,35.27888889,126.6152778,1,2836
떡갈나무,35.28222222,126.6141667,1,2837
떡갈나무,35.28416667,126.6141667,1,2838
떡갈나무,35.29916667,128.2266667,1,2839
떡갈나무,35.31431111,129.1318028,1,2840
떡갈나무,35.38750556,126.410275,1,2841
떡갈나무,35.38767194,128.2023169,1,2842
떡갈나무,35.38942222,126.4109556,1,2843
떡갈나무,35.40081944,129.1373028,1,2844
떡갈나무,35.414476,128.455791,1,2845
떡갈나무,35.43566694,127.8259169,1,2846
떡갈나무,35.4505,127.6484167,1,2847
떡갈나무,35.45416694,128.0541669,1,2848
떡갈나무,35.46265,127.57225,1,2849
떡갈나무,35.46708333,128.5338889,1,2850
떡갈나무,35.47,128.5770833,1,2851
떡갈나무,35.48125,128.5422222,1,2852
떡갈나무,35.485372,127.906078,1,2853
떡갈나무,35.52480306,128.2128389,1,2854
떡갈나무,35.56527778,127.2816667,1,2855
떡갈나무,35.57711389,128.7323361,1,2856
떡갈나무,35.583025,127.8165169,1,2857
떡갈나무,35.59046389,129.3973219,1,2858
떡갈나무,35.59422194,128.3329169,1,2859
떡갈나무,35.59576389,127.9256189,1,2860
떡갈나무,35.60888889,126.7977778,1,2861
떡갈나무,35.61317194,129.2583581,1,2862
떡갈나무,35.61389194,128.0879689,1,2863
떡갈나무,35.63738889,129.3786719,1,2864
떡갈나무,35.64040306,128.3251639,2,2865
떡갈나무,35.64091111,128.3280811,2,2866
떡갈나무,35.65106111,129.1027611,1,2867
떡갈나무,35.65315306,128.9675831,1,2868
떡갈나무,35.67469389,128.0446389,1,2869
떡갈나무,35.69047194,129.1542781,1,2870
떡갈나무,35.69123611,129.3649719,1,2871
떡갈나무,35.69861694,128.7683169,1,2872
떡갈나무,35.71425611,127.7059031,1,2873
떡갈나무,35.72377806,127.9525561,1,2874
떡갈나무,35.74308611,128.1921639,1,2875
떡갈나무,35.74663611,128.1910969,1,2876
떡갈나무,35.74672194,128.1910831,1,2877
떡갈나무,35.76573056,128.7902056,1,2878
떡갈나무,35.78730833,128.681625,1,2879
떡갈나무,35.79633611,128.6976611,1,2880
떡갈나무,35.82034722,126.4719083,1,2881
떡갈나무,35.82547778,126.4545778,1,2882
떡갈나무,35.82635,128.8582833,1,2883
떡갈나무,35.848582,129.010004,1,2884
떡갈나무,35.85833306,128.1222219,1,2885
떡갈나무,35.89091944,129.4095194,1,2886
떡갈나무,35.89350556,128.9456278,1,2887
떡갈나무,35.8943,128.9566694,1,2888
떡갈나무,35.89981944,128.9556194,1,2889
떡갈나무,35.90794444,127.21935,1,2890
떡갈나무,35.9601588,128.1496459,1,2891
떡갈나무,36.01513889,127.1508611,1,2892
떡갈나무,36.04572778,127.3294583,1,2893
떡갈나무,36.049063,127.533632,1,2894
떡갈나무,36.06229167,127.6856944,1,2895
떡갈나무,36.06273889,127.6891139,1,2896
떡갈나무,36.07722222,127.4613889,1,2897
떡갈나무,36.09186111,128.03325,1,2898
떡갈나무,36.0925,128.0238056,1,2899
떡갈나무,36.12038333,126.6765028,1,2900
떡갈나무,36.15966667,126.8397917,1,2901
떡갈나무,36.16165556,128.975675,1,2902
떡갈나무,36.18363889,128.0598611,1,2903
떡갈나무,36.18405556,128.0569167,1,2904
떡갈나무,36.18530556,127.9018889,1,2905
떡갈나무,36.18547222,128.0651111,1,2906
떡갈나무,36.18613889,128.052,1,2907
떡갈나무,36.18902778,127.8532222,1,2908
떡갈나무,36.19291667,128.0596389,1,2909
떡갈나무,36.19305556,128.0883889,1,2910
떡갈나무,36.19891667,127.8589444,1,2911
떡갈나무,36.20455556,127.8392222,1,2912
떡갈나무,36.20480278,126.6996417,1,2913
떡갈나무,36.21037,128.210409,1,2914
떡갈나무,36.212,127.5965,1,2915
떡갈나무,36.21822222,127.954,1,2916
떡갈나무,36.22341944,126.0725944,1,2917
떡갈나무,36.22916667,126.6183333,1,2918
떡갈나무,36.22918611,126.0898056,1,2919
떡갈나무,36.230027,128.304631,1,2920
떡갈나무,36.23066667,127.2420278,1,2921
떡갈나무,36.235292,128.451932,1,2922
떡갈나무,36.241002,128.434709,1,2923
떡갈나무,36.24316667,128.1425833,1,2924
떡갈나무,36.24769444,127.9499444,1,2925
떡갈나무,36.2575,128.5994444,1,2926
떡갈나무,36.26888889,126.6094444,1,2927
떡갈나무,36.27083333,129.0535556,1,2928
떡갈나무,36.285,126.9563056,1,2929
떡갈나무,36.29361111,127.2177778,1,2930
떡갈나무,36.30247778,127.4864056,1,2931
떡갈나무,36.30472222,128.3897222,1,2932
떡갈나무,36.30836667,126.7812444,1,2933
떡갈나무,36.31808889,127.4682278,1,2934
떡갈나무,36.32390833,127.4837583,1,2935
떡갈나무,36.32766944,127.4786889,1,2936
떡갈나무,36.34852778,127.04075,1,2937
떡갈나무,36.35135278,126.3619222,1,2938
떡갈나무,36.38073333,126.4190361,1,2939
떡갈나무,36.40170556,127.2946167,1,2940
떡갈나무,36.40226389,127.2966861,1,2941
떡갈나무,36.40356111,127.2978778,1,2942
떡갈나무,36.40411389,127.2855417,1,2943
떡갈나무,36.40745556,127.2855222,1,2944
떡갈나무,36.40958333,127.2286667,1,2945
떡갈나무,36.41002778,127.7168333,1,2946
떡갈나무,36.43936111,126.3433889,1,2947
떡갈나무,36.44469167,128.5612028,1,2948
떡갈나무,36.45791111,126.6656528,1,2949
떡갈나무,36.46727778,127.5563889,1,2950
떡갈나무,36.46758333,127.5729444,1,2951
떡갈나무,36.48430611,126.48375,1,2952
떡갈나무,36.50583333,128.7627778,1,2953
떡갈나무,36.51913889,129.047,1,2954
떡갈나무,36.51973111,126.8944939,1,2955
떡갈나무,36.54544389,127.0601281,1,2956
떡갈나무,36.54927806,126.3293611,1,2957
떡갈나무,36.5568,127.1595719,1,2958
떡갈나무,36.58636111,126.4664719,1,2959
떡갈나무,36.60444444,129.3711111,1,2960
떡갈나무,36.62838889,127.2123331,1,2961
떡갈나무,36.663189,128.024918,1,2962
떡갈나무,36.66903111,126.96025,1,2963
떡갈나무,36.67225611,126.1329189,2,2964
떡갈나무,36.67433306,126.2738061,1,2965
떡갈나무,36.67945806,126.9676811,1,2966
떡갈나무,36.69438111,126.8700561,1,2967
떡갈나무,36.70175,126.4139439,1,2968
떡갈나무,36.70291694,126.4118061,1,2969
떡갈나무,36.70305611,126.4149719,1,2970
떡갈나무,36.70313889,126.8581969,1,2971
떡갈나무,36.70444389,126.4251111,1,2972
떡갈나무,36.71027806,126.2774719,1,2973
떡갈나무,36.73177778,129.2000278,1,2974
떡갈나무,36.73645806,127.0117811,1,2975
떡갈나무,36.754975,127.0600111,1,2976
떡갈나무,36.75675,126.1555561,1,2977
떡갈나무,36.76526694,126.6145811,1,2978
떡갈나무,36.77088611,126.6085139,1,2979
떡갈나무,36.78310611,126.4011561,1,2980
떡갈나무,36.78966111,126.4038061,3,2981
떡갈나무,36.79992806,126.3969361,2,2982
떡갈나무,36.81510556,127.6849222,1,2983
떡갈나무,36.82055611,128.8508331,1,2984
떡갈나무,36.83380611,126.3285281,1,2985
떡갈나무,36.83408889,127.6812833,1,2986
떡갈나무,36.83646389,127.5523111,1,2987
떡갈나무,36.83999694,126.9474361,1,2988
떡갈나무,36.84166694,126.7688889,1,2989
떡갈나무,36.84861111,127.2175061,1,2990
떡갈나무,36.85,126.6275,1,2991
떡갈나무,36.85,128.6833331,1,2992
떡갈나무,36.85418111,127.3429719,1,2993
떡갈나무,36.87096694,129.3992469,2,2994
떡갈나무,36.88513889,126.7843331,1,2995
떡갈나무,36.88805194,126.9847444,2,2996
떡갈나무,36.89291694,127.0778889,1,2997
떡갈나무,36.91770306,128.5652281,1,2998
떡갈나무,36.92694389,128.7008331,1,2999
떡갈나무,36.94102806,126.4420561,1,3000
떡갈나무,36.94370611,126.5633311,1,3001
떡갈나무,36.96119444,128.3602778,1,3002
떡갈나무,36.96159694,129.3833639,1,3003
떡갈나무,36.96308611,128.9689439,1,3004
떡갈나무,36.967475,129.0658281,1,3005
떡갈나무,36.97585806,128.7786361,1,3006
떡갈나무,37.010826,127.39744,1,3007
떡갈나무,37.01091667,127.3975833,1,3008
떡갈나무,37.012128,127.396066,1,3009
떡갈나무,37.02272222,127.3909167,1,3010
떡갈나무,37.02433889,127.3937139,1,3011
떡갈나무,37.025,127.3966667,1,3012
떡갈나무,37.03971389,128.4621861,1,3013
떡갈나무,37.04430556,127.5623611,1,3014
떡갈나무,37.04654,127.56397,1,3015
떡갈나무,37.04733889,126.5253081,1,3016
떡갈나무,37.047817,127.568663,1,3017
떡갈나무,37.048642,127.571085,1,3018
떡갈나무,37.049609,127.57258,1,3019
떡갈나무,37.05275278,127.1844028,1,3020
떡갈나무,37.05411111,127.5691667,1,3021
떡갈나무,37.05580556,127.5680556,1,3022
떡갈나무,37.056033,127.56811,1,3023
떡갈나무,37.05955556,129.0428056,1,3024
떡갈나무,37.05961111,126.4224719,1,3025
떡갈나무,37.06135278,127.3521306,1,3026
떡갈나무,37.06175556,126.9347472,1,3027
떡갈나무,37.062525,127.565938,1,3028
떡갈나무,37.06823056,128.6573694,1,3029
떡갈나무,37.06844444,127.5705278,1,3030
떡갈나무,37.06886111,127.7763056,2,3031
떡갈나무,37.068938,127.571214,1,3032
떡갈나무,37.07016389,128.5817972,1,3033
떡갈나무,37.07053889,127.1046417,1,3034
떡갈나무,37.07116667,127.5732222,1,3035
떡갈나무,37.07719444,127.7485556,1,3036
떡갈나무,37.07981389,126.8364167,1,3037
떡갈나무,37.09940833,128.4643944,1,3038
떡갈나무,37.10377222,128.3622222,1,3039
떡갈나무,37.11438611,128.3697694,1,3040
떡갈나무,37.13638889,126.7116667,1,3041
떡갈나무,37.13923,127.443427,1,3042
떡갈나무,37.139643,127.558554,1,3043
떡갈나무,37.140361,127.55775,1,3044
떡갈나무,37.14246,127.44674,1,3045
떡갈나무,37.143345,127.557061,1,3046
떡갈나무,37.144194,127.555833,1,3047
떡갈나무,37.144211,127.5524,1,3048
떡갈나무,37.144298,127.556058,1,3049
떡갈나무,37.144572,127.558536,1,3050
떡갈나무,37.144825,127.558867,1,3051
떡갈나무,37.145469,127.448813,1,3052
떡갈나무,37.14734,127.450348,1,3053
떡갈나무,37.147954,127.450524,1,3054
떡갈나무,37.152413,127.45123,1,3055
떡갈나무,37.15286111,127.6690556,2,3056
떡갈나무,37.1541,127.4553,1,3057
떡갈나무,37.15422222,127.68925,2,3058
떡갈나무,37.156789,127.468216,1,3059
떡갈나무,37.17752778,127.9331944,1,3060
떡갈나무,37.186125,127.015825,1,3061
떡갈나무,37.18664722,126.9197056,1,3062
떡갈나무,37.19228889,128.3530972,1,3063
떡갈나무,37.19838889,128.4500889,1,3064
떡갈나무,37.20074722,128.3643389,1,3065
떡갈나무,37.20132778,128.7322806,1,3066
떡갈나무,37.20198889,128.4870944,1,3067
떡갈나무,37.20444444,126.8447222,1,3068
떡갈나무,37.20615,128.4647694,1,3069
떡갈나무,37.21111,128.412457,1,3070
떡갈나무,37.21230556,126.1758056,1,3071
떡갈나무,37.214776,128.395225,1,3072
떡갈나무,37.21597222,126.1653056,1,3073
떡갈나무,37.22263889,126.1326944,1,3074
떡갈나무,37.23556389,128.5215889,2,3075
떡갈나무,37.23570278,128.1657056,1,3076
떡갈나무,37.24070833,128.49135,1,3077
떡갈나무,37.24690278,128.1426667,1,3078
떡갈나무,37.26036389,127.8899278,1,3079
떡갈나무,37.26329722,128.9761472,1,3080
떡갈나무,37.26554722,126.4746417,1,3081
떡갈나무,37.28321389,128.2575861,1,3082
떡갈나무,37.28936111,127.6049444,1,3083
떡갈나무,37.314117,127.734917,1,3084
떡갈나무,37.32761667,128.3023194,1,3085
떡갈나무,37.32838889,127.0383056,1,3086
떡갈나무,37.33675,127.0316944,1,3087
떡갈나무,37.34552778,127.2834444,1,3088
떡갈나무,37.362,126.8954167,1,3089
떡갈나무,37.36452778,126.8840833,1,3090
떡갈나무,37.36497222,126.8482778,1,3091
떡갈나무,37.36661111,126.8925278,1,3092
떡갈나무,37.37022222,127.1898333,1,3093
떡갈나무,37.37628611,128.3046861,1,3094
떡갈나무,37.39470833,126.4106528,1,3095
떡갈나무,37.41301667,128.2290889,2,3096
떡갈나무,37.42787778,126.6862361,1,3097
떡갈나무,37.436065,127.211468,1,3098
떡갈나무,37.4395,127.4230556,1,3099
떡갈나무,37.45722222,126.7797222,1,3100
떡갈나무,37.46588889,127.5673333,1,3101
떡갈나무,37.50416694,126.5508331,1,3102
떡갈나무,37.50527806,126.5452781,1,3103
떡갈나무,37.50652806,127.2518719,1,3104
떡갈나무,37.52472194,126.4394439,1,3105
떡갈나무,37.52527806,126.4422219,1,3106
떡갈나무,37.53333333,126.3503056,2,3107
떡갈나무,37.53408056,127.3847556,1,3108
떡갈나무,37.54808333,126.3284722,5,3109
떡갈나무,37.553365,126.7150231,1,3110
떡갈나무,37.56516694,127.0931939,1,3111
떡갈나무,37.56714194,127.2994139,1,3112
떡갈나무,37.59461111,127.1084439,1,3113
떡갈나무,37.60243889,128.6088083,2,3114
떡갈나무,37.60525,126.9538331,1,3115
떡갈나무,37.60716694,126.9465,1,3116
떡갈나무,37.639289,128.032777,1,3117
떡갈나무,37.658119,126.198952,1,3118
떡갈나무,37.65930806,127.0971169,1,3119
떡갈나무,37.66033306,127.6766389,2,3120
떡갈나무,37.66227806,127.6887219,3,3121
떡갈나무,37.66245,127.0903169,1,3122
떡갈나무,37.66835556,125.7090167,1,3123
떡갈나무,37.67443111,127.2803419,1,3124
떡갈나무,37.674925,125.6952361,1,3125
떡갈나무,37.68666694,126.3316669,1,3126
떡갈나무,37.69234889,126.790345,1,3127
떡갈나무,37.69333306,126.315,1,3128
떡갈나무,37.700425,127.0852639,1,3129
떡갈나무,37.70645694,126.6953819,1,3130
떡갈나무,37.70722194,126.42,1,3131
떡갈나무,37.70764389,127.4102811,1,3132
떡갈나무,37.72000806,127.2049111,1,3133
떡갈나무,37.72016694,127.5970281,1,3134
떡갈나무,37.72106111,126.5304561,1,3135
떡갈나무,37.73108306,127.2398611,1,3136
떡갈나무,37.73509694,126.5393139,1,3137
떡갈나무,37.74130611,127.8504169,5,3138
