종,위도,경도,카운트
굴참나무,36.83646389,127.5523111,1
굴참나무,36.83849194,127.3415189,1
굴참나무,36.84166694,126.7666669,1
굴참나무,36.86833611,127.2387861,1
굴참나무,36.8855,126.7836111,1
굴참나무,36.92861111,128.6980561,1
굴참나무,36.94141694,126.4420281,1
굴참나무,36.94358306,126.7416939,1
굴참나무,36.94370611,126.5633311,1
굴참나무,36.94740806,129.2970439,1
굴참나무,36.96033333,128.3602778,1
굴참나무,36.96159694,129.3833639,1
굴참나무,36.98113611,128.7992419,1
굴참나무,37.010826,127.39744,1
굴참나무,37.01091667,127.3975833,1
굴참나무,37.01269444,128.8343333,1
굴참나무,37.01575,127.4010556,1
굴참나무,37.01983333,128.8368333,1
굴참나무,37.02682222,127.3925,1
굴참나무,37.03971389,128.4621861,1
굴참나무,37.04547222,127.5618056,1
굴참나무,37.04721944,127.7359861,2
굴참나무,37.04733889,126.5253081,2
굴참나무,37.05466694,126.4263061,1
굴참나무,37.056033,127.56811,1
굴참나무,37.06140278,126.93805,1
굴참나무,37.062525,127.565938,1
굴참나무,37.06391944,127.1173194,1
굴참나무,37.065506,127.569421,1
굴참나무,37.07016389,128.5817972,1
굴참나무,37.07173611,128.3679056,1
굴참나무,37.07707667,127.7203367,3
굴참나무,37.07781222,127.7203975,3
굴참나무,37.07883333,127.7571389,2
굴참나무,37.08663056,128.638575,1
굴참나무,37.08838889,129.1443056,1
굴참나무,37.08844444,128.0187778,1
굴참나무,37.09144444,129.1220833,2
굴참나무,37.09244444,129.1198611,1
굴참나무,37.09940833,128.4643944,1
굴참나무,37.10477778,129.1782222,1
굴참나무,37.11333333,127.9460833,2
굴참나무,37.11667778,128.3568444,1
굴참나무,37.11680556,129.1111389,1
굴참나무,37.12159167,127.8364056,1
굴참나무,37.12226667,127.8434972,2
굴참나무,37.12469444,127.9628333,1
굴참나무,37.13923,127.443427,1
굴참나무,37.140361,127.55775,1
굴참나무,37.144194,127.555833,1
굴참나무,37.14622222,127.6938056,2
굴참나무,37.14788889,127.6710833,1
굴참나무,37.14936,127.45035,1
굴참나무,37.15063889,127.6730556,1
굴참나무,37.152666,127.463398,1
굴참나무,37.15291667,127.6585528,3
굴참나무,37.16638889,127.8641667,3
굴참나무,37.16722222,127.8594444,5
굴참나무,37.18208333,127.0145333,1
굴참나무,37.18472222,127.8613889,1
굴참나무,37.18538889,127.8586389,1
굴참나무,37.18570278,127.8357694,3
굴참나무,37.18580556,127.8563889,2
굴참나무,37.18613889,127.8538333,2
굴참나무,37.18641389,126.9228611,1
굴참나무,37.18644444,127.8544722,1
굴참나무,37.18697222,127.8550278,2
굴참나무,37.19175,128.3523583,1
굴참나무,37.19191667,129.1029444,1
굴참나무,37.20151389,128.3532639,1
굴참나무,37.204027,128.410518,1
굴참나무,37.20444444,126.8447222,1
굴참나무,37.20615,128.4647694,1
굴참나무,37.21155833,128.7756778,1
굴참나무,37.21230556,126.1758056,1
굴참나무,37.21375833,127.8636028,1
굴참나무,37.214776,128.395225,1
굴참나무,37.21711111,126.1249444,1
굴참나무,37.21975,126.1312778,1
굴참나무,37.22041111,128.151075,1
굴참나무,37.2235,126.1233333,1
굴참나무,37.22377778,126.1268333,1
굴참나무,37.23556389,128.5215889,1
굴참나무,37.23763333,128.1419944,1
굴참나무,37.25187778,127.8818417,1
굴참나무,37.27142222,126.4603861,1
굴참나무,37.28296667,128.9795028,1
굴참나무,37.28533333,127.6016944,1
굴참나무,37.31580556,127.0505833,1
굴참나무,37.31855556,128.286225,1
굴참나무,37.319283,127.721517,1
굴참나무,37.32028333,128.2974917,1
굴참나무,37.32419444,127.2606944,1
굴참나무,37.33,127.0244722,1
굴참나무,37.34297222,127.2683611,1
굴참나무,37.362,126.8954167,1
굴참나무,37.3625,127.1944167,1
굴참나무,37.36275,127.1946667,1
굴참나무,37.36452778,126.8840833,1
굴참나무,37.36661111,126.8925278,1
굴참나무,37.36972222,126.8592222,1
굴참나무,37.36980556,126.8331111,1
굴참나무,37.38055556,128.5263917,1
굴참나무,37.39024444,126.4166306,1
굴참나무,37.39125278,128.2734917,1
굴참나무,37.39522222,127.3406389,1
굴참나무,37.40227778,127.34075,1
굴참나무,37.4036,128.3181778,1
굴참나무,37.405483,127.664617,1
굴참나무,37.40608333,127.3441389,1
굴참나무,37.41692222,129.0588083,1
굴참나무,37.41875,127.3733889,2
굴참나무,37.42227778,127.3581667,1
굴참나무,37.42547222,127.3410556,1
굴참나무,37.42736111,127.4443333,1
굴참나무,37.42787778,126.6862361,1
굴참나무,37.43180556,127.4120278,1
굴참나무,37.44305556,129.0821833,1
굴참나무,37.446354,127.184021,1
굴참나무,37.45361111,126.7794444,1
굴참나무,37.46588889,127.5673333,1
굴참나무,37.4825,127.2676944,1
굴참나무,37.48936111,127.369,1
굴참나무,37.50523889,127.2458861,1
굴참나무,37.50638889,126.5552781,1
굴참나무,37.52127806,127.2528031,1
굴참나무,37.52472194,126.4394439,1
굴참나무,37.52527806,126.4422219,1
굴참나무,37.53255556,126.3529722,3
굴참나무,37.53600833,128.5373583,1
굴참나무,37.54027778,127.3977778,1
굴참나무,37.54305556,127.3852583,1
굴참나무,37.55005611,127.1014169,1
굴참나무,37.55130556,126.3240833,1
굴참나무,37.553365,126.7150231,1
굴참나무,37.56188611,127.3070781,1
굴참나무,37.56786694,127.2976969,1
굴참나무,37.56865,127.3021439,1
굴참나무,37.570925,127.3082781,1
굴참나무,37.57124194,127.3044581,1
굴참나무,37.57130556,128.8394722,1
굴참나무,37.57216694,127.0982781,1
굴참나무,37.57705611,126.9631111,1
굴참나무,37.58980556,128.2858056,1
굴참나무,37.59461111,127.1084439,1
굴참나무,37.62208306,126.954,1
굴참나무,37.64905611,127.6695561,3
굴참나무,37.65910306,127.0921,1
굴참나무,37.66033306,127.6766389,3
굴참나무,37.66091694,127.3896939,1
굴참나무,37.665592,126.200584,1
굴참나무,37.66694389,127.0896281,1
굴참나무,37.66694389,127.2881669,1
굴참나무,37.66881889,127.2860561,1
굴참나무,37.68583306,126.3305561,1
굴참나무,37.70722194,126.42,1
굴참나무,37.71872194,127.6035281,1
굴참나무,37.72106111,126.5304561,1
굴참나무,37.72342194,127.2242889,1
굴참나무,37.73108306,127.2398611,1
굴참나무,37.73619694,126.5455169,1
굴참나무,37.73991694,126.5338831,1
굴참나무,37.75658111,126.5347311,1
굴참나무,37.77958611,126.6951311,2
굴참나무,37.791725,127.603775,1
굴참나무,37.79878611,127.6022861,1
굴참나무,37.80675,127.6133611,1
굴참나무,37.80977778,127.6178056,1
굴참나무,37.83705611,127.4623889,1
굴참나무,37.84705556,128.1511667,1
굴참나무,37.88284694,126.8696169,1
굴참나무,37.91888889,127.6116556,1
굴참나무,37.92333333,128.54425,1
굴참나무,37.92525,127.5980833,1
굴참나무,37.93469389,127.4713331,1
굴참나무,37.93751944,127.6124333,1
굴참나무,37.94498111,127.0922,1
굴참나무,37.95541667,127.6098889,1
굴참나무,37.96769389,127.5723061,1
굴참나무,37.98302778,128.6180278,1
굴참나무,38.01619444,127.4413889,1
굴참나무,38.02341667,127.3964444,1
굴참나무,38.02494444,127.4081944,1
굴참나무,38.03786667,128.1725556,1
굴참나무,38.04055556,128.2738333,1
굴참나무,38.05036111,127.3879722,1
굴참나무,38.05622222,127.4051667,1
굴참나무,38.06233333,127.4058056,1
굴참나무,38.06736111,128.0382778,1
굴참나무,38.070975,127.4105917,1
굴참나무,38.07238889,127.43325,1
굴참나무,38.12905556,127.16225,1
굴참나무,38.14537778,128.0809333,1
굴참나무,38.16774444,127.9197861,1
굴참나무,38.17961111,128.2601389,1
굴참나무,38.19677778,127.3728056,1
굴참나무,38.29722222,128.5116111,1
굴참나무,38.47388889,128.3869444,1
굴참나무,38.47488889,128.3886667,1
굴참나무,38.47552778,128.3911389,1
누운주름잎,34.27494,126.202481,1
누운주름잎,34.275967,126.182072,1
누운주름잎,34.35805556,126.6858333,1
누운주름잎,35.44951667,127.5898167,1
누운주름잎,35.95833333,126.9413889,1
누운주름잎,36.09722222,126.9138889,1
누운주름잎,36.2575,128.5994444,1
누운주름잎,36.30472222,128.3897222,1
누운주름잎,36.55447194,127.1591669,1
누운주름잎,36.57007194,127.0711189,1
누운주름잎,36.654552,128.089523,1
누운주름잎,36.703602,128.24202,1
누운주름잎,36.7549,127.0605031,1
누운주름잎,36.84166694,126.7666669,1
누운주름잎,36.92173306,128.5666139,1
누운주름잎,36.92388889,128.7002781,1
누운주름잎,36.98822194,126.9757781,1
누운주름잎,37.05285278,127.1817361,1
누운주름잎,37.13888889,126.7075,1
누운주름잎,37.21275278,127.1905,1
누운주름잎,37.44024167,128.2170278,1
누운주름잎,37.464297,127.28617,1
누운주름잎,37.665802,126.200584,1
누운주름잎,38.14636111,127.3216111,1
누운주름잎,38.17486111,127.2367222,1
다래,33.24433889,126.3140222,1
다래,33.24845,126.2444944,1
다래,33.26666667,126.4240556,1
다래,33.26891667,126.4260833,1
다래,33.28336111,126.5326667,1
다래,33.29169444,126.4655833,1
다래,33.31288889,126.58675,1
다래,33.36738889,126.6905833,1
다래,33.36875,126.6918333,1
다래,33.39188889,126.6364444,1
다래,33.39222222,126.6365278,1
다래,33.392775,126.3994778,1
다래,33.39458333,126.65275,1
다래,33.4305,126.6611667,1
다래,33.43066667,126.6570278,1
다래,33.44652778,126.6219444,1
다래,33.49691667,126.9024167,1
다래,33.49716667,126.9045278,1
다래,33.49725,126.9006111,1
다래,33.49766667,126.9023889,1
다래,34.35805556,126.6858333,1
다래,34.52065,126.82885,1
다래,34.54081667,127.3806611,1
다래,34.55051667,126.8878833,1
다래,34.63,127.3319444,1
다래,34.64019,126.704294,1
다래,34.64500833,128.265625,1
다래,34.65554444,127.7870861,1
다래,34.66535,127.6037972,1
다래,34.67328333,127.6054667,1
다래,34.68045556,127.7732139,1
다래,34.6856,126.9846667,1
다래,34.68585,127.0246833,1
다래,34.68928333,127.02105,1
다래,34.69905,128.1892694,1
다래,34.71821111,128.0085139,1
다래,34.722231,126.842967,1
다래,34.72277778,127.1736111,1
다래,34.76392778,127.377125,2
다래,34.7893,127.1803611,1
다래,34.79166667,127.9376083,1
다래,34.80211389,127.177825,1
다래,34.80891389,127.92085,1
다래,34.81541111,127.6003889,1
다래,34.81706667,127.6915194,1
다래,34.82744444,126.0949722,1
다래,34.82793333,127.8445056,1
다래,34.83052778,127.7064278,1
다래,34.83573056,127.8700306,1
다래,34.84753056,126.2527417,1
다래,34.86878889,128.0028028,1
다래,34.87347222,126.8649722,1
다래,34.88586111,126.0623889,1
다래,34.903475,127.9014139,1
다래,34.91241667,127.9031278,1
다래,34.929,128.18705,1
다래,34.93269444,127.2266111,1
다래,34.94318889,127.6471944,1
다래,34.95473333,127.3215917,1
다래,34.95838333,127.4427222,1
다래,34.96409,128.26081,1
다래,34.96466,128.27299,1
다래,34.96931667,128.1002167,1
다래,34.96943,128.26853,1
다래,34.97216,128.26159,1
다래,34.99075,127.8529194,1
다래,34.99390278,127.8682583,1
다래,34.99603056,127.5236139,1
다래,34.99749,128.38863,1
다래,34.99858333,128.0932444,1
다래,35.00216,128.3864,1
다래,35.11188889,128.1484167,1
다래,35.15716667,127.1725556,1
다래,35.18308333,127.6791667,1
다래,35.18530556,127.797,1
다래,35.19680556,128.3777778,1
다래,35.20113889,127.3100556,1
다래,35.2025,128.41625,1
다래,35.21402778,127.7226389,1
다래,35.22055556,128.4047222,1
다래,35.23911111,127.7473611,1
다래,35.25625,128.3011111,1
다래,35.25861111,128.2863889,1
다래,35.26496667,127.32035,1
다래,35.26861111,126.5966667,1
다래,35.27320556,128.9193083,1
다래,35.27638889,126.605,1
다래,35.27694444,126.6061111,1
다래,35.27763333,127.2335333,1
다래,35.27936667,129.0588778,1
다래,35.28083333,126.1486111,1
다래,35.29555556,126.1419444,1
다래,35.29583333,128.2338889,1
다래,35.29916667,128.2266667,1
다래,35.30369444,127.8535556,1
다래,35.31439167,129.1408556,1
다래,35.31527778,128.2036111,1
다래,35.39236111,127.7718611,1
다래,35.45113333,127.6739,1
다래,35.56527778,127.2816667,1
다래,35.57133306,128.9863889,1
다래,35.59576389,127.9256189,1
다래,35.59708333,127.5986417,1
다래,35.60638889,126.7894444,1
다래,35.63870611,129.1109169,1
다래,35.64075,128.3304439,1
다래,35.66263889,128.0531111,1
다래,35.70201889,127.7647689,1
다래,35.705325,127.7849061,1
다래,35.72377806,127.9525561,1
다래,35.73976111,127.4602556,1
다래,35.76222222,129.1638889,1
다래,35.76377806,128.1880281,1
다래,35.7686,128.7886667,1
다래,35.78730833,128.681625,1
다래,35.79130278,127.2726111,1
다래,35.79993333,128.6985028,1
다래,35.848582,129.010004,1
다래,35.88835,129.4081417,1
다래,35.9676336,128.0978064,1
다래,36.02583333,127.3522222,1
다래,36.05722222,127.8728056,1
다래,36.06229167,127.6856944,1
다래,36.06474167,127.6615083,1
다래,36.067,127.7985278,1
다래,36.06737778,127.9548056,1
다래,36.07577778,127.7989167,1
다래,36.08991667,128.0235556,1
다래,36.09071389,127.9329222,1
다래,36.09186111,128.03325,1
다래,36.09872222,127.8264722,1
다래,36.163075,128.9798,1
다래,36.17630556,128.0556389,1
다래,36.18066667,128.0856389,1
다래,36.192623,128.555675,1
다래,36.19825,127.8421944,1
다래,36.20413889,127.83925,1
다래,36.21022222,127.5986667,1
다래,36.21683333,127.6088333,1
다래,36.21833333,127.3413889,1
다래,36.21855556,127.2440556,1
다래,36.22473889,126.0713111,1
다래,36.2341,126.08915,2
다래,36.23980556,127.98,1
다래,36.27066667,129.0558611,1
다래,36.40663889,127.6924444,1
다래,36.40772222,127.7082778,1
다래,36.40955556,127.6996667,1
다래,36.41163889,126.6133781,1
다래,36.41880556,127.2358889,1
다래,36.42330556,126.9084444,1
다래,36.43125,126.81825,1
다래,36.45319389,126.335,1
다래,36.45723333,126.6594111,1
다래,36.46586111,127.5304444,1
다래,36.48833333,128.3605556,1
다래,36.49388889,126.3593889,1
다래,36.50686111,128.7699444,1
다래,36.51175,129.0945556,1
다래,36.53530611,126.8953469,1
다래,36.55891694,127.0775281,1
다래,36.61441389,127.1562419,1
다래,36.63291667,129.2115,1
다래,36.635,129.3419444,1
다래,36.655907,128.087402,1
다래,36.67225611,126.1329189,1
다래,36.681,127.2355,1
다래,36.69774694,126.8582611,1
다래,36.70192194,127.0333111,1
다래,36.704762,128.18866,1
다래,36.71608306,126.6175281,1
다래,36.77480806,129.2411781,1
다래,36.78802194,129.3297169,1
다래,36.81472194,128.8452781,1
다래,36.82140833,127.6833222,1
다래,36.825,128.525,1
다래,36.83139167,127.6851556,1
다래,36.83646389,127.5523111,1
다래,36.90764194,129.1901781,1
다래,36.92833306,128.6963889,1
다래,36.94175,126.4482219,1
다래,36.94186111,126.5667889,2
다래,36.97639194,129.3242389,1
다래,37.00358333,129.1290278,1
다래,37.01234694,128.9337,1
다래,37.01355556,128.8370556,1
다래,37.03971389,128.4621861,1
다래,37.052655,127.576931,1
다래,37.05305,127.1860611,1
다래,37.05700833,128.4502722,1
다래,37.06186111,127.7940556,2
다래,37.06255556,129.016,1
다래,37.06425,129.0431944,1
다래,37.06868056,128.4872694,1
다래,37.07105556,127.7832778,1
다래,37.07608333,129.1441944,1
다래,37.07908056,128.5903556,1
다래,37.08219444,127.7865278,2
다래,37.08516667,129.1407222,1
다래,37.09169444,129.11075,1
다래,37.09244444,129.1198611,1
다래,37.09629167,128.684525,1
다래,37.09940833,128.4643944,1
다래,37.09963889,129.0989167,1
다래,37.10591667,129.1322778,1
다래,37.10638889,129.1421389,1
다래,37.11436389,128.6047111,1
다래,37.114925,128.3636944,1
다래,37.11580556,129.0743333,1
다래,37.11741667,129.0893889,1
다래,37.118625,128.3648972,1
다래,37.11891667,129.083,1
다래,37.11947222,129.0885278,1
다래,37.15041667,128.9187778,1
다래,37.15225,127.6906389,2
다래,37.15336111,128.9080278,1
다래,37.15608333,128.9393889,1
다래,37.156231,127.454034,1
다래,37.17016667,126.0990833,1
다래,37.17844444,126.1028056,1
다래,37.18205556,126.0927778,1
다래,37.18305556,129.06,1
다래,37.18481389,127.8359444,2
다래,37.19740278,128.3459944,1
다래,37.1983,128.3446556,1
다래,37.20132778,128.7322806,1
다래,37.20139722,128.4881722,1
다래,37.20511944,127.2770056,1
다래,37.21055,127.1902333,1
다래,37.21243333,128.7716083,1
다래,37.21391667,127.7939444,1
다래,37.21452778,127.7937778,1
다래,37.21541667,127.7936667,3
다래,37.220867,128.395161,1
다래,37.22305556,126.1681944,1
다래,37.23180556,126.1213889,1
다래,37.23871389,128.1640917,1
다래,37.23953889,128.1664028,1
다래,37.24070833,128.49135,1
다래,37.25315278,128.8483,1
다래,37.27825556,128.9707111,1
다래,37.2881,128.3277417,1
다래,37.30761111,127.2724444,1
다래,37.31900833,128.316325,1
다래,37.32065,127.719383,1
다래,37.327,127.2708611,1
다래,37.34663889,127.2656111,1
다래,37.35013889,127.0540833,1
다래,37.36138889,127.1946389,1
다래,37.36166667,127.1942778,1
다래,37.36519444,126.9016111,1
다래,37.37019444,126.8587778,1
다래,37.37183333,127.2042222,1
다래,37.37517778,128.304875,1
다래,37.38055556,128.5263917,1
다래,37.38372222,128.2737944,1
다래,37.39361111,128.5116194,1
다래,37.39522222,127.3406389,1
다래,37.39838889,127.34075,1
다래,37.40544444,127.3374167,1
다래,37.41155556,127.3411111,1
다래,37.41308333,127.3439444,1
다래,37.41388889,127.035,1
다래,37.41796389,129.0459444,1
다래,37.42002778,127.3772778,1
다래,37.43272222,127.4052778,1
다래,37.44444444,126.9513889,1
다래,37.44527778,127.4089444,1
다래,37.44915833,129.0759111,1
다래,37.50387194,127.2418081,1
다래,37.51305556,130.9065278,1
다래,37.51563111,127.2341031,1
다래,37.51733333,128.7605,1
다래,37.52268306,127.2582,1
다래,37.52369194,127.2606139,1
다래,37.52777806,126.4486111,1
다래,37.53510556,128.5414611,1
다래,37.53836111,128.5203917,1
다래,37.53861111,127.3969444,1
다래,37.53888889,127.3969444,1
다래,37.5395,128.5410583,1
다래,37.54138889,127.3994444,1
다래,37.54241667,128.7615556,1
다래,37.55038889,128.6809444,1
다래,37.56182806,127.3070219,1
다래,37.56622194,127.2998111,1
다래,37.57130556,128.8394722,1
다래,37.571675,127.2986419,1
다래,37.578,128.8578056,1
다래,37.58315306,127.4951439,1
다래,37.58476944,128.2635944,1
다래,37.58691111,127.4852331,1
다래,37.58854194,127.4916689,1
다래,37.58925806,127.4911689,1
다래,37.58957194,127.503275,1
다래,37.59775,128.6257778,1
다래,37.59811111,128.6265,1
다래,37.59825,128.6257222,1
다래,37.60555556,128.67025,1
다래,37.60852778,128.7883889,1
다래,37.61180556,128.6641111,1
다래,37.61494444,128.6495,1
다래,37.61608333,128.6546667,1
다래,37.64522222,128.6074722,1
다래,37.64555556,128.5700278,1
다래,37.64583333,128.6001389,1
다래,37.64827778,128.6083056,1
다래,37.65138889,127.6655561,1
다래,37.66296111,127.0863219,1
다래,37.71383306,127.2273331,1
다래,37.72016694,127.5970281,1
다래,37.72716667,128.6100556,1
다래,37.7404,126.9360169,1
다래,37.77788889,127.5558611,1
다래,37.78927778,128.3905278,1
다래,37.79080278,127.5142972,2
다래,37.79177778,128.1590556,1
다래,37.79758333,128.4340833,1
다래,37.80341694,127.6195,1
다래,37.80519389,127.02425,1
다래,37.80647222,127.5441667,1
다래,37.81497222,128.356,1
다래,37.84333333,127.6236667,1
다래,37.84705556,128.1511667,1
다래,37.86022222,128.2081389,1
다래,37.86469389,127.8158061,1
다래,37.88606694,126.86545,1
다래,37.91961111,127.6322778,1
다래,37.91994444,127.6306944,1
다래,37.92333333,128.54425,1
다래,37.92563889,127.6390833,1
다래,37.92975,127.6430278,1
다래,37.93005556,127.5966944,1
다래,37.93021111,127.5968389,2
다래,37.93061111,127.5920833,2
다래,37.93313889,128.5437222,1
다래,37.93455556,128.5440556,1
다래,37.93788889,127.6885556,1
다래,37.93916667,128.5485833,1
다래,37.94161111,128.5529444,1
다래,37.94491667,128.5605278,1
다래,37.94526694,127.0838831,1
다래,37.95572194,127.6547781,1
다래,37.95602806,127.4157219,1
다래,37.95705556,127.6550556,1
다래,37.96288889,127.6599167,1
다래,37.96350833,127.6256111,1
다래,37.97361111,128.5113889,1
다래,37.97594722,127.6420278,1
다래,37.97869444,127.6035833,1
다래,37.97958306,127.5676669,1
다래,37.99842778,127.3716972,1
다래,38.01619444,127.4413889,1
다래,38.02183333,127.4016667,1
다래,38.02588889,127.4050556,1
다래,38.02591667,127.3940833,1
다래,38.02752778,127.3930556,1
다래,38.04984444,128.1353806,1
다래,38.05197222,127.3954444,1
다래,38.05261111,127.3929722,1
다래,38.06272222,128.2809167,1
다래,38.06535833,127.488875,1
다래,38.06711111,128.2969167,1
다래,38.06822222,128.2838611,1
다래,38.06872222,127.4294167,1
다래,38.06941667,128.29975,1
다래,38.070975,127.4105917,2
다래,38.07233056,128.0438639,1
다래,38.15145556,127.896275,1
다래,38.15152778,127.1798889,1
다래,38.15891389,128.0745417,2
다래,38.16292778,128.1039444,1
다래,38.16616667,128.2596667,1
다래,38.18713889,127.2997778,1
다래,38.19372222,128.3129444,1
다래,38.19591667,128.3130278,1
다래,38.19725,128.3131111,1
다래,38.20313889,128.30225,1
다래,38.21375,128.3491944,1
다래,38.29188889,128.5101667,1
다래,38.4735,128.4311944,1
다래,38.47355556,128.4311944,1
다래,38.47388889,128.3869444,1
다래,38.47552778,128.3911389,1
다래,38.47652778,128.42875,1
덩굴장미,37.59588889,127.0077781,1
덩굴장미,37.59758306,127.1075,1
덩굴장미,37.66376944,125.7021056,1
덩굴장미,37.66449167,125.7037972,1
덩굴장미,37.665604,126.21051,1
떡갈나무,33.364275,126.3560361,1
떡갈나무,34.282386,126.19884,1
떡갈나무,34.29613889,126.52425,1
떡갈나무,34.34936111,126.5647222,1
떡갈나무,34.35488889,126.5641389,1
떡갈나무,34.35805556,126.6858333,1
떡갈나무,34.36311111,126.5720556,2
떡갈나무,34.52208611,127.3897472,1
떡갈나무,34.52336667,126.8276,1
떡갈나무,34.52972222,127.2280556,1
떡갈나무,34.55858333,126.8786333,1
떡갈나무,34.59694444,126.8830556,1
떡갈나무,34.638068,126.708209,1
떡갈나무,34.64,127.3594444,1
떡갈나무,34.66280278,127.6003417,1
떡갈나무,34.67845,127.0218333,1
떡갈나무,34.68111111,127.4025,1
떡갈나무,34.68883333,126.9833,1
떡갈나무,34.72111111,127.1775,1
떡갈나무,34.74241944,127.7097417,1
떡갈나무,34.74258611,127.7160444,1
떡갈나무,34.76447222,127.3880194,1
떡갈나무,34.766332,126.769859,1
떡갈나무,34.77566667,125.9512778,1
떡갈나무,34.77894444,127.0209444,1
떡갈나무,34.7893,127.1803611,1
떡갈나무,34.80272222,126.0678333,1
떡갈나무,34.80379722,127.703275,1
떡갈나무,34.81541111,127.6003889,1
떡갈나무,34.81638056,127.1670528,1
떡갈나무,34.81735833,127.5847083,1
떡갈나무,34.82413611,127.7161361,1
떡갈나무,34.84647,128.39273,1
떡갈나무,34.84695278,126.2562333,1
떡갈나무,34.86878889,128.0028028,1
떡갈나무,34.86938889,126.9249444,1
떡갈나무,34.89383333,126.0493889,1
떡갈나무,34.90411111,126.9086667,1
떡갈나무,34.91241667,127.9031278,1
떡갈나무,34.92670278,127.6391167,1
떡갈나무,34.92783,128.18663,1
떡갈나무,34.94318889,127.6471944,1
떡갈나무,34.94709167,127.3208056,1
떡갈나무,34.94839444,128.0589139,1
떡갈나무,34.95120556,127.3161806,1
떡갈나무,34.95838333,127.4427222,1
떡갈나무,34.97549,128.38831,1
떡갈나무,35.00514,128.38798,1
떡갈나무,35.04525,126.4653333,1
떡갈나무,35.17002778,127.1485556,1
떡갈나무,35.18583333,126.5522222,1
떡갈나무,35.18672222,127.2580833,1
떡갈나무,35.19680556,128.3777778,1
떡갈나무,35.2,126.56,1
떡갈나무,35.20194444,126.54,1
떡갈나무,35.2025,128.41625,1
떡갈나무,35.20555556,126.5533333,1
떡갈나무,35.22208333,127.8134722,1
떡갈나무,35.25861111,128.2863889,1
떡갈나무,35.26152778,128.3002778,1
떡갈나무,35.26583333,126.5961111,1
떡갈나무,35.2675,126.5975,1
떡갈나무,35.27111111,126.6094444,1
떡갈나무,35.27138889,126.6072222,1
떡갈나무,35.27353611,128.9192528,1
떡갈나무,35.27468333,129.0568833,1
떡갈나무,35.27861111,126.6152778,1
떡갈나무,35.27861111,128.2308333,1
떡갈나무,35.27888889,126.6152778,1
떡갈나무,35.28222222,126.6141667,1
떡갈나무,35.28416667,126.6141667,1
떡갈나무,35.29916667,128.2266667,1
떡갈나무,35.31431111,129.1318028,1
떡갈나무,35.38750556,126.410275,1
떡갈나무,35.38767194,128.2023169,1
떡갈나무,35.38942222,126.4109556,1
떡갈나무,35.40081944,129.1373028,1
떡갈나무,35.414476,128.455791,1
떡갈나무,35.43566694,127.8259169,1
떡갈나무,35.4505,127.6484167,1
떡갈나무,35.45416694,128.0541669,1
떡갈나무,35.46265,127.57225,1
떡갈나무,35.46708333,128.5338889,1
떡갈나무,35.47,128.5770833,1
떡갈나무,35.48125,128.5422222,1
떡갈나무,35.485372,127.906078,1
떡갈나무,35.52480306,128.2128389,1
떡갈나무,35.56527778,127.2816667,1
떡갈나무,35.57711389,128.7323361,1
떡갈나무,35.583025,127.8165169,1
떡갈나무,35.59046389,129.3973219,1
떡갈나무,35.59422194,128.3329169,1
떡갈나무,35.59576389,127.9256189,1
떡갈나무,35.60888889,126.7977778,1
떡갈나무,35.61317194,129.2583581,1
떡갈나무,35.61389194,128.0879689,1
떡갈나무,35.63738889,129.3786719,1
떡갈나무,35.64040306,128.3251639,2
떡갈나무,35.64091111,128.3280811,2
떡갈나무,35.65106111,129.1027611,1
떡갈나무,35.65315306,128.9675831,1
떡갈나무,35.67469389,128.0446389,1
떡갈나무,35.69047194,129.1542781,1
떡갈나무,35.69123611,129.3649719,1
떡갈나무,35.69861694,128.7683169,1
떡갈나무,35.71425611,127.7059031,1
떡갈나무,35.72377806,127.9525561,1
떡갈나무,35.74308611,128.1921639,1
떡갈나무,35.74663611,128.1910969,1
떡갈나무,35.74672194,128.1910831,1
떡갈나무,35.76573056,128.7902056,1
떡갈나무,35.78730833,128.681625,1
떡갈나무,35.79633611,128.6976611,1
떡갈나무,35.82034722,126.4719083,1
떡갈나무,35.82547778,126.4545778,1
떡갈나무,35.82635,128.8582833,1
떡갈나무,35.848582,129.010004,1
떡갈나무,35.85833306,128.1222219,1
떡갈나무,35.89091944,129.4095194,1
떡갈나무,35.89350556,128.9456278,1
떡갈나무,35.8943,128.9566694,1
떡갈나무,35.89981944,128.9556194,1
떡갈나무,35.90794444,127.21935,1
떡갈나무,35.9601588,128.1496459,1
떡갈나무,36.01513889,127.1508611,1
떡갈나무,36.04572778,127.3294583,1
떡갈나무,36.049063,127.533632,1
떡갈나무,36.06229167,127.6856944,1
떡갈나무,36.06273889,127.6891139,1
떡갈나무,36.07722222,127.4613889,1
떡갈나무,36.09186111,128.03325,1
떡갈나무,36.0925,128.0238056,1
떡갈나무,36.12038333,126.6765028,1
떡갈나무,36.15966667,126.8397917,1
떡갈나무,36.16165556,128.975675,1
떡갈나무,36.18363889,128.0598611,1
떡갈나무,36.18405556,128.0569167,1
떡갈나무,36.18530556,127.9018889,1
떡갈나무,36.18547222,128.0651111,1
떡갈나무,36.18613889,128.052,1
떡갈나무,36.18902778,127.8532222,1
떡갈나무,36.19291667,128.0596389,1
떡갈나무,36.19305556,128.0883889,1
떡갈나무,36.19891667,127.8589444,1
떡갈나무,36.20455556,127.8392222,1
떡갈나무,36.20480278,126.6996417,1
떡갈나무,36.21037,128.210409,1
떡갈나무,36.212,127.5965,1
