SIG_CD,SIDO_NM,SIGUNGU_NM,SIGUNGU_ROOT,key_exact,key_root,centroid_lon,centroid_lat,nearest_station,mean_temp,sum_rain,sum_sun,ratio_sun,forest,agri,urban,water,sbv_count,apiary_n,response
33520,NA,보은군,보은군,NA::보은군,NA::보은군,127.72694270625351,36.49192215609118,226,25.03333333333333,82.66666666666667,211.5,48.61333333333334,NA,NA,NA,NA,400,1,400
33530,NA,옥천군,옥천군,NA::옥천군,NA::옥천군,127.65195110459916,36.307970950236665,226,25.03333333333333,82.66666666666667,211.5,48.61333333333334,NA,NA,NA,NA,40,1,40
33540,NA,영동군,영동군,NA::영동군,NA::영동군,127.79566898699025,36.164500416079434,135,24.6,88.43333333333334,222.36666666666667,51.21,NA,NA,NA,NA,166,3,166
33550,NA,진천군,진천군,NA::진천군,NA::진천군,127.44125784778389,36.88046493230028,232,25.133333333333333,101.03333333333333,229.26666666666668,52.626666666666665,NA,NA,NA,NA,400,1,400
33560,NA,괴산군,괴산군,NA::괴산군,NA::괴산군,127.83613097040615,36.77454340168683,127,25.833333333333332,91.4,222.4,50.93333333333334,NA,NA,NA,NA,240,10,240
33570,NA,음성군,음성군,NA::음성군,NA::음성군,127.55239636844819,36.9949047426716,203,25.433333333333334,111.86666666666667,242.2,55.47666666666667,NA,NA,NA,NA,265,2,265
33580,NA,단양군,단양군,NA::단양군,NA::단양군,128.38637804590542,36.97987644630517,272,24.4,90,226.53333333333333,51.906666666666666,NA,NA,NA,NA,26,11,26
33590,NA,증평군,증평군,NA::증평군,NA::증평군,127.59266197011692,36.78079035717507,131,26.966666666666665,85.33333333333333,248.6,57.07333333333334,NA,NA,NA,NA,1,1,1
34011,NA,천안시 동남구,천안시,NA::천안시 동남구,NA::천안시,127.22535734909157,36.756012304614615,232,25.133333333333333,101.03333333333333,229.26666666666668,52.626666666666665,NA,NA,NA,NA,5,2,5
34012,NA,천안시 서북구,천안시,NA::천안시 서북구,NA::천안시,127.17001450437886,36.87891981102577,232,25.133333333333333,101.03333333333333,229.26666666666668,52.626666666666665,NA,NA,NA,NA,9,1,9
34020,NA,공주시,공주시,NA::공주시,NA::공주시,127.04296506118551,36.47793761059173,239,NA,NA,NA,NA,NA,NA,NA,NA,6,2,6
34030,NA,보령시,보령시,NA::보령시,NA::보령시,126.62805575373693,36.34861646276022,235,25.233333333333334,97.39999999999999,198.96666666666667,45.763333333333335,NA,NA,NA,NA,0,0,0
34040,NA,아산시,아산시,NA::아산시,NA::아산시,126.97684196997358,36.795459019815155,232,25.133333333333333,101.03333333333333,229.26666666666668,52.626666666666665,NA,NA,NA,NA,6,2,6
34050,NA,서산시,서산시,NA::서산시,NA::서산시,126.48506323766883,36.81068861882947,129,25.166666666666668,100.76666666666667,257.4,59.13333333333333,NA,NA,NA,NA,164,5,164
34060,NA,논산시,논산시,NA::논산시,NA::논산시,127.15841089584727,36.20153952448607,236,25.933333333333334,105.33333333333333,220.53333333333333,50.76,NA,NA,NA,NA,0,0,0
34070,NA,계룡시,계룡시,NA::계룡시,NA::계룡시,127.22459080551398,36.291070690660625,133,26.833333333333332,103.43333333333334,235.86666666666667,54.28333333333333,NA,NA,NA,NA,0,0,0
34080,NA,당진시,당진시,NA::당진시,NA::당진시,126.64665995789994,36.90724646054203,129,25.166666666666668,100.76666666666667,257.4,59.13333333333333,NA,NA,NA,NA,0,0,0
34510,NA,금산군,금산군,NA::금산군,NA::금산군,127.46976156235431,36.1250569703984,238,25.4,109.5,210.6,48.51,NA,NA,NA,NA,63,2,63
34530,NA,부여군,부여군,NA::부여군,NA::부여군,126.87120864966327,36.22904947975643,236,25.933333333333334,105.33333333333333,220.53333333333333,50.76,NA,NA,NA,NA,10,2,10
34540,NA,서천군,서천군,NA::서천군,NA::서천군,126.73517166485775,36.0961732208897,140,25.53333333333333,140.1,253.46666666666667,58.45333333333333,NA,NA,NA,NA,0,0,0
34550,NA,청양군,청양군,NA::청양군,NA::청양군,126.84748212317608,36.44309951684768,236,25.933333333333334,105.33333333333333,220.53333333333333,50.76,NA,NA,NA,NA,315,4,315
34560,NA,홍성군,홍성군,NA::홍성군,NA::홍성군,126.60810233878952,36.56613366920146,177,25.366666666666667,101.03333333333333,239.7,55.06333333333333,NA,NA,NA,NA,0,0,0
34570,NA,예산군,예산군,NA::예산군,NA::예산군,126.85061463045693,36.66537234474205,177,25.366666666666667,101.03333333333333,239.7,55.06333333333333,NA,NA,NA,NA,0,0,0
34580,NA,태안군,태안군,NA::태안군,NA::태안군,126.24213171247114,36.78081908687765,129,25.166666666666668,100.76666666666667,257.4,59.13333333333333,NA,NA,NA,NA,0,0,0
35011,NA,전주시 완산구,전주시,NA::전주시 완산구,NA::전주시,127.13406915572415,35.78593115102752,146,26.5,94.06666666666666,229.4,52.94,NA,NA,NA,NA,17,2,17
35012,NA,전주시 덕진구,전주시,NA::전주시 덕진구,NA::전주시,127.12520678543649,35.85244970225765,146,26.5,94.06666666666666,229.4,52.94,NA,NA,NA,NA,79,3,79
35020,NA,군산시,군산시,NA::군산시,NA::군산시,126.74650754488752,35.9337960114793,140,25.53333333333333,140.1,253.46666666666667,58.45333333333333,NA,NA,NA,NA,70,1,70
35030,NA,익산시,익산시,NA::익산시,NA::익산시,127.00473199261108,36.020106902890056,140,25.53333333333333,140.1,253.46666666666667,58.45333333333333,NA,NA,NA,NA,0,0,0
35040,NA,정읍시,정읍시,NA::정읍시,NA::정읍시,126.90741909573413,35.61013016519175,245,25.733333333333334,75.33333333333334,229.3,52.99333333333333,NA,NA,NA,NA,120,1,120
35050,NA,남원시,남원시,NA::남원시,NA::남원시,127.48061427200886,35.431482871366946,247,25.8,110.2,231.26666666666668,53.54333333333333,NA,NA,NA,NA,376,21,376
35060,NA,김제시,김제시,NA::김제시,NA::김제시,126.90979892888296,35.791972552881056,243,26,95.16666666666667,233.13333333333335,53.86,NA,NA,NA,NA,0,0,0
35510,NA,완주군,완주군,NA::완주군,NA::완주군,127.24521696069857,35.874572986711456,146,26.5,94.06666666666666,229.4,52.94,NA,NA,NA,NA,346,9,346
35520,NA,진안군,진안군,NA::진안군,NA::진안군,127.45740858492776,35.824162512034036,248,23.833333333333332,109.33333333333333,198.53333333333333,45.873333333333335,NA,NA,NA,NA,82,9,82
35530,NA,무주군,무주군,NA::무주군,NA::무주군,127.71633809192815,35.928292767009204,238,25.4,109.5,210.6,48.51,NA,NA,NA,NA,17,3,17
35540,NA,장수군,장수군,NA::장수군,NA::장수군,127.54925499951743,35.653084957802726,248,23.833333333333332,109.33333333333333,198.53333333333333,45.873333333333335,NA,NA,NA,NA,112,11,112
35550,NA,임실군,임실군,NA::임실군,NA::임실군,127.26004277727765,35.618646989075465,244,25.033333333333335,104.66666666666667,212.23333333333335,49.07666666666667,NA,NA,NA,NA,2509,42,2509
35560,NA,순창군,순창군,NA::순창군,NA::순창군,127.17159915133325,35.427607722226924,254,25.733333333333334,102.66666666666667,255.5,59.12,NA,NA,NA,NA,0,0,0
35570,NA,고창군,고창군,NA::고창군,NA::고창군,126.5900604746484,35.43893494103481,251,25.2,81.83333333333333,224.4,51.96333333333333,NA,NA,NA,NA,1,1,1
35580,NA,부안군,부안군,NA::부안군,NA::부안군,126.70308021438804,35.69340641241622,243,26,95.16666666666667,233.13333333333335,53.86,NA,NA,NA,NA,13,3,13
36010,세종,목포시,목포시,세종::목포시,세종::목포시,126.41171902426488,34.8118988762974,165,26.333333333333332,103.83333333333334,242,56.18333333333334,NA,NA,NA,NA,0,0,0
36020,세종,여수시,여수시,세종::여수시,세종::여수시,127.67133089154025,34.76203467457298,168,25.633333333333333,91.2,245.03333333333333,56.89333333333333,NA,NA,NA,NA,0,0,0
36030,세종,순천시,순천시,세종::순천시,세종::순천시,127.37201874336064,35.01080016651559,174,24.53333333333333,106.60000000000001,199.1,46.18333333333333,NA,NA,NA,NA,101,8,101
36040,세종,나주시,나주시,세종::나주시,세종::나주시,126.74228972846518,34.99147245486113,156,26.766666666666666,77.76666666666667,222.73333333333335,51.67333333333333,NA,NA,NA,NA,6,5,6
36060,세종,광양시,광양시,세종::광양시,세종::광양시,127.66479288931983,35.03305115489767,266,26.133333333333333,91.33333333333333,211.83333333333334,50.31,NA,NA,NA,NA,103,12,103
36510,세종,담양군,담양군,세종::담양군,세종::담양군,126.97568380385232,35.29119904919811,156,26.766666666666666,77.76666666666667,222.73333333333335,51.67333333333333,NA,NA,NA,NA,45,6,45
36520,세종,곡성군,곡성군,세종::곡성군,세종::곡성군,127.2847878698215,35.20309176758687,256,NA,NA,NA,NA,NA,NA,NA,NA,234,28,234
36530,세종,구례군,구례군,세종::구례군,세종::구례군,127.50194854906277,35.22996098299544,247,25.8,110.2,231.26666666666668,53.54333333333333,NA,NA,NA,NA,110,5,110
36550,세종,고흥군,고흥군,세종::고흥군,세종::고흥군,127.3360850287195,34.63461619667646,262,25.066666666666666,90.46666666666667,217.96666666666667,50.596666666666664,NA,NA,NA,NA,67,5,67
36560,세종,보성군,보성군,세종::보성군,세종::보성군,127.16385658977602,34.81122676420114,258,25.866666666666667,76.83333333333333,240.5,55.79666666666667,NA,NA,NA,NA,240,36,240
36570,세종,화순군,화순군,세종::화순군,세종::화순군,127.03063263773574,35.0191307570422,256,NA,NA,NA,NA,NA,NA,NA,NA,323,27,323
36580,세종,장흥군,장흥군,세종::장흥군,세종::장흥군,126.95773091273767,34.649959485076465,260,25.566666666666666,120.33333333333334,180,41.94,NA,NA,NA,NA,71,2,71
36590,세종,강진군,강진군,세종::강진군,세종::강진군,126.77102014701994,34.6164182175258,259,25.900000000000002,147.83333333333334,232.06666666666666,53.89,NA,NA,NA,NA,2,2,2
36600,세종,해남군,해남군,세종::해남군,세종::해남군,126.56599067898345,34.52802961629979,261,25.3,100.06666666666666,227.4,52.803333333333335,NA,NA,NA,NA,51,4,51
36610,세종,영암군,영암군,세종::영암군,세종::영암군,126.66384926048325,34.802080993562136,259,25.900000000000002,147.83333333333334,232.06666666666666,53.89,NA,NA,NA,NA,0,0,0
36620,세종,무안군,무안군,세종::무안군,세종::무안군,126.46502478573485,34.964328963952404,165,26.333333333333332,103.83333333333334,242,56.18333333333334,NA,NA,NA,NA,0,0,0
36630,세종,함평군,함평군,세종::함평군,세종::함평군,126.55035158397114,35.104419577685164,252,25.833333333333332,83.33333333333333,256.76666666666665,59.49333333333333,NA,NA,NA,NA,28,10,28
36640,세종,영광군,영광군,세종::영광군,세종::영광군,126.49222635676693,35.298664458826316,252,25.833333333333332,83.33333333333333,256.76666666666665,59.49333333333333,NA,NA,NA,NA,246,5,246
36650,세종,장성군,장성군,세종::장성군,세종::장성군,126.76929595939113,35.33888993029322,251,25.2,81.83333333333333,224.4,51.96333333333333,NA,NA,NA,NA,0,0,0
36660,세종,완도군,완도군,세종::완도군,세종::완도군,126.82624587117111,34.32876484628457,170,25.566666666666666,79.43333333333334,219.03333333333333,50.913333333333334,NA,NA,NA,NA,165,13,165
36670,세종,진도군,진도군,세종::진도군,세종::진도군,126.2557367955986,34.46931755623098,268,25.3,136,235.43333333333334,54.77,NA,NA,NA,NA,280,1,280
36680,세종,신안군,신안군,세종::신안군,세종::신안군,126.12670509613437,34.730980791174375,165,26.333333333333332,103.83333333333334,242,56.18333333333334,NA,NA,NA,NA,0,0,0
37011,NA,포항시 남구,포항시,NA::포항시 남구,NA::포항시,129.43074603935835,35.96428625396909,138,26.1,55.766666666666666,233.23333333333335,53.776666666666664,NA,NA,NA,NA,43,4,43
37012,NA,포항시 북구,포항시,NA::포항시 북구,NA::포항시,129.20287895403607,36.17593474349255,138,26.1,55.766666666666666,233.23333333333335,53.776666666666664,NA,NA,NA,NA,3,1,3
37020,NA,경주시,경주시,NA::경주시,NA::경주시,129.23599597368244,35.85897117680908,283,25.266666666666666,62.166666666666664,205.73333333333335,47.516666666666666,NA,NA,NA,NA,87,8,87
37030,NA,김천시,김천시,NA::김천시,NA::김천시,128.04968142478162,36.04388153816099,135,24.6,88.43333333333334,222.36666666666667,51.21,NA,NA,NA,NA,432,11,432
37040,NA,안동시,안동시,NA::안동시,NA::안동시,128.73195128260454,36.561277330458395,136,25.833333333333332,68.5,246.96666666666667,56.766666666666666,NA,NA,NA,NA,431,42,431
37050,NA,구미시,구미시,NA::구미시,NA::구미시,128.36443087006435,36.21082455497218,279,26.2,97.76666666666667,216.36666666666667,49.88,NA,NA,NA,NA,300,1,300
37060,NA,영주시,영주시,NA::영주시,NA::영주시,128.5350695944226,36.8826670085468,272,24.4,90,226.53333333333333,51.906666666666666,NA,NA,NA,NA,135,11,135
37070,NA,영천시,영천시,NA::영천시,NA::영천시,128.90686303891903,36.007630289954385,281,25.833333333333332,76.66666666666667,217.96666666666667,50.263333333333335,NA,NA,NA,NA,657,4,657
37080,NA,상주시,상주시,NA::상주시,NA::상주시,128.09891613556954,36.445871479172105,137,26.033333333333335,63.300000000000004,220.43333333333334,50.71666666666667,NA,NA,NA,NA,608,7,608
37090,NA,문경시,문경시,NA::문경시,NA::문경시,128.1329133673217,36.692561729301886,273,25.233333333333334,68,196.7,45.163333333333334,NA,NA,NA,NA,399,19,399
37100,NA,경산시,경산시,NA::경산시,NA::경산시,128.8047251954709,35.8463200685269,143,26.5,86.16666666666667,215.56666666666666,49.78333333333333,NA,NA,NA,NA,0,0,0
37520,NA,의성군,의성군,NA::의성군,NA::의성군,128.59585980433855,36.36163253492021,278,26.066666666666666,68.66666666666667,225.26666666666668,51.79666666666667,NA,NA,NA,NA,279,22,279
37530,NA,청송군,청송군,NA::청송군,NA::청송군,129.09370013313236,36.37601644607117,276,23.933333333333334,57.5,196.76666666666665,45.24666666666667,NA,NA,NA,NA,141,17,141
37540,NA,영양군,영양군,NA::영양군,NA::영양군,129.13522760602424,36.68617074651485,276,23.933333333333334,57.5,196.76666666666665,45.24666666666667,NA,NA,NA,NA,102,9,102
37550,NA,영덕군,영덕군,NA::영덕군,NA::영덕군,129.29378485283488,36.470416641594426,277,24.666666666666668,39.333333333333336,222.13333333333333,51.00333333333333,NA,NA,NA,NA,1557,21,1557
37560,NA,청도군,청도군,NA::청도군,NA::청도군,128.88326782383865,35.70687592623795,143,26.5,86.16666666666667,215.56666666666666,49.78333333333333,NA,NA,NA,NA,6,2,6
37570,NA,고령군,고령군,NA::고령군,NA::고령군,128.31078851494507,35.73246582509735,285,25.933333333333334,76.83333333333333,219.06666666666666,50.623333333333335,NA,NA,NA,NA,0,0,0
37580,NA,성주군,성주군,NA::성주군,NA::성주군,128.225166853266,35.9159901482203,279,26.2,97.76666666666667,216.36666666666667,49.88,NA,NA,NA,NA,0,0,0
37590,NA,칠곡군,칠곡군,NA::칠곡군,NA::칠곡군,128.4644900093707,36.00658747174061,279,26.2,97.76666666666667,216.36666666666667,49.88,NA,NA,NA,NA,31,7,31
37600,NA,예천군,예천군,NA::예천군,NA::예천군,128.46340974062178,36.650504630808726,136,25.833333333333332,68.5,246.96666666666667,56.766666666666666,NA,NA,NA,NA,88,6,88
37610,NA,봉화군,봉화군,NA::봉화군,NA::봉화군,128.89934190950677,36.925711245261276,271,23.333333333333332,89.83333333333333,191.63333333333333,43.85,NA,NA,NA,NA,584,61,584
37620,NA,울진군,울진군,NA::울진군,NA::울진군,129.28186322820574,36.89710269213964,130,23.466666666666665,54.63333333333333,203.83333333333334,46.64666666666667,NA,NA,NA,NA,0,0,0
37630,NA,울릉군,울릉군,NA::울릉군,NA::울릉군,130.85985781662882,37.502178626056526,115,23.4,36.666666666666664,229.33333333333334,52.52333333333333,NA,NA,NA,NA,0,0,0
38030,NA,진주시,진주시,NA::진주시,NA::진주시,128.12835149051827,35.201453341346024,192,25.166666666666668,81.43333333333334,219.46666666666667,50.86,NA,NA,NA,NA,212,3,212
38050,NA,통영시,통영시,NA::통영시,NA::통영시,128.36372017833358,34.903359811307574,162,25.133333333333333,94.26666666666667,234.63333333333333,54.413333333333334,NA,NA,NA,NA,16,1,16
38060,NA,사천시,사천시,NA::사천시,NA::사천시,128.1077594733109,35.03713137023253,192,25.166666666666668,81.43333333333334,219.46666666666667,50.86,NA,NA,NA,NA,1,1,1
38070,NA,김해시,김해시,NA::김해시,NA::김해시,128.861452196809,35.273050449508794,253,26.033333333333335,70.3,249.03333333333333,57.82666666666666,NA,NA,NA,NA,7,2,7
38080,NA,밀양시,밀양시,NA::밀양시,NA::밀양시,128.77011708480183,35.49397331233785,288,26.166666666666668,100.63333333333333,215.56666666666666,49.81333333333333,NA,NA,NA,NA,0,0,0
38090,NA,거제시,거제시,NA::거제시,NA::거제시,128.590217651838,34.87183188299389,294,25.866666666666667,145,223.93333333333334,51.86666666666667,NA,NA,NA,NA,0,0,0
38100,NA,양산시,양산시,NA::양산시,NA::양산시,129.0510908691383,35.402952150543,257,26.266666666666666,97.83333333333333,194.3,44.95666666666666,NA,NA,NA,NA,0,0,0
38111,NA,창원시 의창구,창원시,NA::창원시 의창구,NA::창원시,128.6357637647878,35.304947612618975,255,25.933333333333334,79.33333333333333,215.86666666666667,49.99333333333333,NA,NA,NA,NA,10,1,10
38112,NA,창원시 성산구,창원시,NA::창원시 성산구,NA::창원시,128.6704000652613,35.19814508022282,255,25.933333333333334,79.33333333333333,215.86666666666667,49.99333333333333,NA,NA,NA,NA,0,0,0
38113,NA,창원시 마산합포구,창원시,NA::창원시 마산합포구,NA::창원시,128.4702029149792,35.139236040255874,155,25.433333333333334,69.1,181.86666666666667,46.96333333333333,NA,NA,NA,NA,26,4,26
38114,NA,창원시 마산회원구,창원시,NA::창원시 마산회원구,NA::창원시,128.5438494627446,35.226944502685754,155,25.433333333333334,69.1,181.86666666666667,46.96333333333333,NA,NA,NA,NA,13,2,13
38115,NA,창원시 진해구,창원시,NA::창원시 진해구,NA::창원시,128.76848334356575,35.11914292022914,255,25.933333333333334,79.33333333333333,215.86666666666667,49.99333333333333,NA,NA,NA,NA,1,1,1
38510,NA,의령군,의령군,NA::의령군,NA::의령군,128.2861617381137,35.385046096243514,263,25.733333333333334,129,200.56666666666666,46.44,NA,NA,NA,NA,383,4,383
38520,NA,함안군,함안군,NA::함안군,NA::함안군,128.44133920960502,35.28314777511227,263,25.733333333333334,129,200.56666666666666,46.44,NA,NA,NA,NA,44,5,44
38530,NA,창녕군,창녕군,NA::창녕군,NA::창녕군,128.47092262651927,35.52735838092461,288,26.166666666666668,100.63333333333333,215.56666666666666,49.81333333333333,NA,NA,NA,NA,0,0,0
38540,NA,고성군,고성군,NA::고성군,NA::고성군,128.32117103164688,35.00911178845546,162,25.133333333333333,94.26666666666667,234.63333333333333,54.413333333333334,NA,NA,NA,NA,102,4,102
38550,NA,남해군,남해군,NA::남해군,NA::남해군,127.88072683061715,34.824411414399286,295,25.833333333333332,102.5,225.06666666666666,52.21,NA,NA,NA,NA,6,1,6
38560,NA,하동군,하동군,NA::하동군,NA::하동군,127.79470435681617,35.127158541366036,266,26.133333333333333,91.33333333333333,211.83333333333334,50.31,NA,NA,NA,NA,86,2,86
38570,NA,산청군,산청군,NA::산청군,NA::산청군,127.90855624771012,35.397087870732165,289,25.266666666666666,120.33333333333333,212.53333333333333,49.75,NA,NA,NA,NA,240,17,240
38580,NA,함양군,함양군,NA::함양군,NA::함양군,127.71997626343914,35.54335130888604,264,25.066666666666666,103.5,202.8,46.81333333333333,NA,NA,NA,NA,169,5,169
38590,NA,거창군,거창군,NA::거창군,NA::거창군,127.92495267372854,35.71215663106102,284,24.733333333333334,63.233333333333334,189.56666666666666,43.7,NA,NA,NA,NA,300,1,300
38600,NA,합천군,합천군,NA::합천군,NA::합천군,128.1681049869704,35.59943187994012,285,25.933333333333334,76.83333333333333,219.06666666666666,50.623333333333335,NA,NA,NA,NA,0,0,0
39010,NA,제주시,제주시,NA::제주시,NA::제주시,126.4825528050759,33.41970682415128,184,26.133333333333333,117.1,222.13333333333333,51.99,NA,NA,NA,NA,6,4,6
39020,NA,서귀포시,서귀포시,NA::서귀포시,NA::서귀포시,126.59610129736753,33.33900866312648,189,25.5,59.16666666666667,176.23333333333335,45.233333333333334,NA,NA,NA,NA,6,2,6
